Fecha y hora: 2024-10-30 20:52:38
Nombre del paciente: DATEGCJV
Datos de la medición:
0.0, 1990.0
0.010000333344444815, 1992.0
0.02000066668888963, 1996.0
0.030001000033334446, 1993.0
0.04000133337777926, 1994.0
0.05000166672222407, 1997.0
0.06000200006666889, 2002.0
0.0700023334111137, 2005.0
0.08000266675555852, 2009.0
0.09000300010000334, 2009.0
0.10000333344444814, 2014.0
0.11000366678889296, 2021.0
0.12000400013333778, 2017.0
0.1300043334777826, 2013.0
0.1400046668222274, 2014.0
0.15000500016667223, 2009.0
0.16000533351111704, 2006.0
0.17000566685556184, 1998.0
0.18000600020000668, 1991.0
0.19000633354445148, 1988.0
0.2000066668888963, 1985.0
0.21000700023334112, 1980.0
0.22000733357778593, 1978.0
0.23000766692223074, 1979.0
0.24000800026667557, 1979.0
0.25000833361112035, 1977.0
0.2600086669555652, 1978.0
0.27000900030001, 1983.0
0.2800093336444548, 1984.0
0.29000966698889963, 1987.0
0.30001000033334446, 1981.0
0.31001033367778924, 1985.0
0.3200106670222341, 1989.0
0.3300110003666789, 1987.0
0.3400113337111237, 1987.0
0.3500116670555685, 1987.0
0.36001200040001335, 1988.0
0.37001233374445813, 1987.0
0.38001266708890297, 1988.0
0.3900130004333478, 1989.0
0.4000133337777926, 1986.0
0.4100136671222374, 1987.0
0.42001400046668225, 1991.0
0.430014333811127, 1989.0
0.44001466715557186, 1990.0
0.4500150005000167, 1992.0
0.46001533384446147, 1992.0
0.4700156671889063, 1992.0
0.48001600053335114, 1992.0
0.4900163338777959, 1991.0
0.5000166672222407, 1991.0
0.5100170005666855, 1985.0
0.5200173339111304, 1993.0
0.5300176672555752, 1994.0
0.54001800060002, 2005.0
0.5500183339444649, 1998.0
0.5600186672889096, 1995.0
0.5700190006333544, 1997.0
0.5800193339777993, 2001.0
0.5900196673222441, 2004.0
0.6000200006666889, 2000.0
0.6100203340111338, 2009.0
0.6200206673555785, 2009.0
0.6300210007000233, 2004.0
0.6400213340444681, 1999.0
0.650021667388913, 2001.0
0.6600220007333578, 1996.0
0.6700223340778025, 1994.0
0.6800226674222474, 1992.0
0.6900230007666922, 1996.0
0.700023334111137, 1992.0
0.7100236674555819, 1987.0
0.7200240008000267, 2004.0
0.7300243341444714, 2052.0
0.7400246674889163, 2117.0
0.7500250008333611, 2107.0
0.7600253341778059, 2059.0
0.7700256675222508, 2031.0
0.7800260008666956, 2018.0
0.7900263342111403, 2008.0
0.8000266675555852, 2002.0
0.81002700090003, 1997.0
0.8200273342444748, 1997.0
0.8300276675889197, 1994.0
0.8400280009333645, 1984.0
0.8500283342778092, 1993.0
0.860028667622254, 1988.0
0.8700290009666989, 1996.0
0.8800293343111437, 1996.0
0.8900296676555886, 1994.0
0.9000300010000334, 2002.0
0.9100303343444781, 2001.0
0.9200306676889229, 2002.0
0.9300310010333678, 2005.0
0.9400313343778126, 2005.0
0.9500316677222574, 2013.0
0.9600320010667023, 2012.0
0.970032334411147, 2020.0
0.9800326677555918, 2021.0
0.9900330011000367, 2051.0
1.0000333344444814, 2037.0
1.0100336677889263, 2017.0
1.020034001133371, 2017.0
1.030034334477816, 2013.0
1.0400346678222607, 2007.0
1.0500350011667055, 1998.0
1.0600353345111504, 2004.0
1.0700356678555951, 1992.0
1.08003600120004, 1989.0
1.0900363345444848, 1985.0
1.1000366678889297, 1980.0
1.1100370012333745, 1986.0
1.1200373345778192, 1984.0
1.1300376679222641, 1973.0
1.1400380012667088, 1989.0
1.1500383346111538, 1997.0
1.1600386679555985, 1991.0
1.1700390013000432, 1985.0
1.1800393346444882, 1986.0
1.190039667988933, 1977.0
1.2000400013333778, 1992.0
1.2100403346778226, 1988.0
1.2200406680222675, 1989.0
1.2300410013667122, 1997.0
1.240041334711157, 1993.0
1.250041668055602, 1993.0
1.2600420014000466, 1992.0
1.2700423347444916, 1989.0
1.2800426680889363, 1994.0
1.290043001433381, 1999.0
1.300043334777826, 1991.0
1.3100436681222707, 1992.0
1.3200440014667156, 1994.0
1.3300443348111604, 1994.0
1.340044668155605, 1994.0
1.35004500150005, 1996.0
1.3600453348444947, 1993.0
1.3700456681889397, 1995.0
1.3800460015333844, 1999.0
1.3900463348778294, 1988.0
1.400046668222274, 1994.0
1.4100470015667188, 1993.0
1.4200473349111637, 1992.0
1.4300476682556085, 1994.0
1.4400480016000534, 2002.0
1.4500483349444981, 2007.0
1.4600486682889429, 2007.0
1.4700490016333878, 2014.0
1.4800493349778325, 2013.0
1.4900496683222775, 2012.0
1.5000500016667222, 2003.0
1.5100503350111671, 2009.0
1.5200506683556119, 1996.0
1.5300510017000566, 1993.0
1.5400513350445015, 2002.0
1.5500516683889463, 1996.0
1.5600520017333912, 1994.0
1.570052335077836, 1986.0
1.5800526684222806, 1995.0
1.5900530017667256, 2021.0
1.6000533351111703, 2084.0
1.6100536684556153, 2127.0
1.62005400180006, 2088.0
1.6300543351445047, 2042.0
1.6400546684889497, 2028.0
1.6500550018333944, 2010.0
1.6600553351778393, 2003.0
1.670055668522284, 1998.0
1.680056001866729, 1994.0
1.6900563352111737, 1992.0
1.7000566685556184, 1998.0
1.7100570019000634, 1997.0
1.720057335244508, 1992.0
1.730057668588953, 1992.0
1.7400580019333978, 1989.0
1.7500583352778425, 1997.0
1.7600586686222874, 1995.0
1.7700590019667322, 2000.0
1.780059335311177, 2000.0
1.7900596686556218, 2003.0
1.8000600020000668, 2005.0
1.8100603353445115, 2012.0
1.8200606686889562, 2016.0
1.8300610020334012, 2020.0
1.8400613353778459, 2021.0
